Match Date,Match,Home/Away,Team,Player Name,Minutes Played,Time Period,Total Distance
21/11/2017,Team T v Team A,away,Team A,Player 14,96,26-30NHID,476.4
21/11/2017,Team T v Team A,away,Team A,Player 20,96,26-30NHID,584.7
21/11/2017,Team T v Team A,away,Team A,Player 10,96,26-30NHID,497.6
21/11/2017,Team T v Team A,away,Team A,Player 7,46,26-30NHID,447.2
21/11/2017,Team T v Team A,away,Team A,Player 12,49,26-30NHID,0.0
21/11/2017,Team T v Team A,away,Team A,Player 9,96,26-30NHID,435.7
21/11/2017,Team T v Team A,away,Team A,Player 6,96,26-30NHID,464.20000000000005
21/11/2017,Team T v Team A,away,Team A,Player 25,96,26-30NHID,524.2
25/11/2017,Team B v Team A,away,Team A,Player 11,82,26-30NHID,564.4
25/11/2017,Team B v Team A,away,Team A,Player 17,11,26-30NHID,0.0
25/11/2017,Team B v Team A,away,Team A,Player 5,27,26-30NHID,0.0
25/11/2017,Team B v Team A,away,Team A,Player 1,88,26-30NHID,646.0
25/11/2017,Team B v Team A,away,Team A,Player 20,94,26-30NHID,627.4
25/11/2017,Team B v Team A,away,Team A,Player 10,94,26-30NHID,551.9
25/11/2017,Team B v Team A,away,Team A,Player 4,94,26-30NHID,588.7
25/11/2017,Team B v Team A,away,Team A,Player 7,66,26-30NHID,474.90000000000003
25/11/2017,Team B v Team A,away,Team A,Player 12,94,26-30NHID,593.6999999999999
25/11/2017,Team B v Team A,away,Team A,Player 9,94,26-30NHID,553.5
25/11/2017,Team B v Team A,away,Team A,Player 6,94,26-30NHID,552.0
25/11/2017,Team B v Team A,away,Team A,Player 16,5,26-30NHID,0.0
25/11/2017,Team B v Team A,away,Team A,Player 3,94,26-30NHID,558.0999999999999
28/11/2017,Team A  v Team V,home,Team A,Player 11,96,26-30NHID,427.9
28/11/2017,Team A  v Team V,home,Team A,Player 23,22,26-30NHID,0.0
28/11/2017,Team A  v Team V,home,Team A,Player 5,73,26-30NHID,387.8
28/11/2017,Team A  v Team V,home,Team A,Player 1,65,26-30NHID,0.0
28/11/2017,Team A  v Team V,home,Team A,Player 20,96,26-30NHID,493.4
28/11/2017,Team A  v Team V,home,Team A,Player 10,90,26-30NHID,403.2
28/11/2017,Team A  v Team V,home,Team A,Player 4,90,26-30NHID,434.0
28/11/2017,Team A  v Team V,home,Team A,Player 7,30,26-30NHID,347.1
28/11/2017,Team A  v Team V,home,Team A,Player 12,96,26-30NHID,502.50000000000006
28/11/2017,Team A  v Team V,home,Team A,Player 9,73,26-30NHID,415.1
28/11/2017,Team A  v Team V,home,Team A,Player 6,96,26-30NHID,455.7
28/11/2017,Team A  v Team V,home,Team A,Player 16,22,26-30NHID,0.0
28/11/2017,Team A  v Team V,home,Team A,Player 3,96,26-30NHID,329.90000000000003
28/11/2017,Team A  v Team V,home,Team A,Player 19,5,26-30NHID,0.0
28/11/2017,Team A  v Team V,home,Team A,Player 2,5,26-30NHID,0.0
15/12/2017,Team A  v Team K,home,Team A,Player 11,86,26-30NHID,534.5999999999999
15/12/2017,Team A  v Team K,home,Team A,Player 17,96,26-30NHID,535.3000000000001
15/12/2017,Team A  v Team K,home,Team A,Player 13,96,26-30NHID,629.3
15/12/2017,Team A  v Team K,home,Team A,Player 5,96,26-30NHID,586.3
15/12/2017,Team A  v Team K,home,Team A,Player 14,96,26-30NHID,640.2
15/12/2017,Team A  v Team K,home,Team A,Player 20,66,26-30NHID,671.6999999999999
15/12/2017,Team A  v Team K,home,Team A,Player 4,73,26-30NHID,648.8
15/12/2017,Team A  v Team K,home,Team A,Player 7,9,26-30NHID,0.0
15/12/2017,Team A  v Team K,home,Team A,Player 9,96,26-30NHID,523.2
15/12/2017,Team A  v Team K,home,Team A,Player 6,96,26-30NHID,527.4
15/12/2017,Team A  v Team K,home,Team A,Player 16,22,26-30NHID,0.0
15/12/2017,Team A  v Team K,home,Team A,Player 3,96,26-30NHID,515.6999999999999
15/12/2017,Team A  v Team K,home,Team A,Player 25,29,26-30NHID,0.0
19/12/2017,Team F v Team A,away,Team A,Player 11,79,26-30NHID,409.1
19/12/2017,Team F v Team A,away,Team A,Player 17,29,26-30NHID,301.1
19/12/2017,Team F v Team A,away,Team A,Player 23,79,26-30NHID,357.7
19/12/2017,Team F v Team A,away,Team A,Player 13,96,26-30NHID,394.5
19/12/2017,Team F v Team A,away,Team A,Player 8,16,26-30NHID,0.0
19/12/2017,Team F v Team A,away,Team A,Player 14,96,26-30NHID,361.3
19/12/2017,Team F v Team A,away,Team A,Player 4,96,26-30NHID,451.0
19/12/2017,Team F v Team A,away,Team A,Player 7,96,26-30NHID,399.4
19/12/2017,Team F v Team A,away,Team A,Player 6,96,26-30NHID,464.6
19/12/2017,Team F v Team A,away,Team A,Player 16,26,26-30NHID,0.0
19/12/2017,Team F v Team A,away,Team A,Player 3,96,26-30NHID,416.09999999999997
19/12/2017,Team F v Team A,away,Team A,Player 25,69,26-30NHID,442.2
19/12/2017,Team F v Team A,away,Team A,Player 19,66,26-30NHID,0.0
19/12/2017,Team F v Team A,away,Team A,Player 22,16,26-30NHID,0.0
26/12/2017,Team A  v Team W,home,Team A,Player 11,70,26-30NHID,599.8
26/12/2017,Team A  v Team W,home,Team A,Player 23,97,26-30NHID,571.1
26/12/2017,Team A  v Team W,home,Team A,Player 13,75,26-30NHID,606.8
26/12/2017,Team A  v Team W,home,Team A,Player 5,97,26-30NHID,568.6999999999999
26/12/2017,Team A  v Team W,home,Team A,Player 8,27,26-30NHID,0.0
26/12/2017,Team A  v Team W,home,Team A,Player 14,97,26-30NHID,672.9
26/12/2017,Team A  v Team W,home,Team A,Player 20,11,26-30NHID,0.0
26/12/2017,Team A  v Team W,home,Team A,Player 7,75,26-30NHID,490.99999999999994
26/12/2017,Team A  v Team W,home,Team A,Player 15,22,26-30NHID,0.0
26/12/2017,Team A  v Team W,home,Team A,Player 9,86,26-30NHID,561.1
26/12/2017,Team A  v Team W,home,Team A,Player 6,97,26-30NHID,534.0
26/12/2017,Team A  v Team W,home,Team A,Player 16,22,26-30NHID,0.0
26/12/2017,Team A  v Team W,home,Team A,Player 25,86,26-30NHID,636.3000000000001
26/12/2017,Team A  v Team W,home,Team A,Player 19,97,26-30NHID,586.5
26/12/2017,Team A  v Team W,home,Team A,Player 22,11,26-30NHID,0.0
01/01/2018,Team H v Team A,away,Team A,Player 11,47,26-30NHID,588.9
01/01/2018,Team H v Team A,away,Team A,Player 23,95,26-30NHID,559.6
01/01/2018,Team H v Team A,away,Team A,Player 13,91,26-30NHID,594.7
01/01/2018,Team H v Team A,away,Team A,Player 5,95,26-30NHID,526.9
01/01/2018,Team H v Team A,away,Team A,Player 8,47,26-30NHID,0.0
01/01/2018,Team H v Team A,away,Team A,Player 14,95,26-30NHID,640.6999999999999
01/01/2018,Team H v Team A,away,Team A,Player 20,61,26-30NHID,597.6
01/01/2018,Team H v Team A,away,Team A,Player 4,33,26-30NHID,0.0
01/01/2018,Team H v Team A,away,Team A,Player 7,95,26-30NHID,485.90000000000003
01/01/2018,Team H v Team A,away,Team A,Player 15,3,26-30NHID,0.0
01/01/2018,Team H v Team A,away,Team A,Player 9,95,26-30NHID,595.2
01/01/2018,Team H v Team A,away,Team A,Player 6,95,26-30NHID,586.3000000000001
01/01/2018,Team H v Team A,away,Team A,Player 19,95,26-30NHID,595.5
16/01/2018,Team A  v Team F,home,Team A,Player 17,96,26-30NHID,478.70000000000005
16/01/2018,Team A  v Team F,home,Team A,Player 18,14,26-30NHID,0.0
16/01/2018,Team A  v Team F,home,Team A,Player 13,82,26-30NHID,574.9
16/01/2018,Team A  v Team F,home,Team A,Player 5,70,26-30NHID,415.5
16/01/2018,Team A  v Team F,home,Team A,Player 1,96,26-30NHID,504.4
16/01/2018,Team A  v Team F,home,Team A,Player 8,96,26-30NHID,457.0
16/01/2018,Team A  v Team F,home,Team A,Player 14,81,26-30NHID,549.2
16/01/2018,Team A  v Team F,home,Team A,Player 20,70,26-30NHID,508.70000000000005
16/01/2018,Team A  v Team F,home,Team A,Player 4,13,26-30NHID,0.0
16/01/2018,Team A  v Team F,home,Team A,Player 7,25,26-30NHID,0.0
16/01/2018,Team A  v Team F,home,Team A,Player 15,25,26-30NHID,0.0
16/01/2018,Team A  v Team F,home,Team A,Player 9,86,26-30NHID,464.5
16/01/2018,Team A  v Team F,home,Team A,Player 6,96,26-30NHID,520.5
16/01/2018,Team A  v Team F,home,Team A,Player 19,96,26-30NHID,461.09999999999997
16/01/2018,Team A  v Team F,home,Team A,Player 22,9,26-30NHID,0.0
22/01/2018,Team U v Team A,away,Team A,Player 11,22,26-30NHID,0.0
22/01/2018,Team U v Team A,away,Team A,Player 17,97,26-30NHID,499.9
22/01/2018,Team U v Team A,away,Team A,Player 23,5,26-30NHID,0.0
22/01/2018,Team U v Team A,away,Team A,Player 18,35,26-30NHID,0.0
22/01/2018,Team U v Team A,away,Team A,Player 13,91,26-30NHID,568.2
22/01/2018,Team U v Team A,away,Team A,Player 5,97,26-30NHID,478.2
22/01/2018,Team U v Team A,away,Team A,Player 1,91,26-30NHID,478.09999999999997
22/01/2018,Team U v Team A,away,Team A,Player 8,97,26-30NHID,495.50000000000006
22/01/2018,Team U v Team A,away,Team A,Player 20,97,26-30NHID,538.6
22/01/2018,Team U v Team A,away,Team A,Player 10,22,26-30NHID,0.0
22/01/2018,Team U v Team A,away,Team A,Player 7,5,26-30NHID,0.0
22/01/2018,Team U v Team A,away,Team A,Player 15,61,26-30NHID,532.4000000000001
22/01/2018,Team U v Team A,away,Team A,Player 9,74,26-30NHID,540.5999999999999
22/01/2018,Team U v Team A,away,Team A,Player 6,97,26-30NHID,500.4
22/01/2018,Team U v Team A,away,Team A,Player 19,74,26-30NHID,500.79999999999995
26/01/2018,Team X v Team A,away,Team A,Player 17,96,26-30NHID,241.39999999999998
26/01/2018,Team X v Team A,away,Team A,Player 18,29,26-30NHID,0.0
26/01/2018,Team X v Team A,away,Team A,Player 13,65,26-30NHID,270.9
26/01/2018,Team X v Team A,away,Team A,Player 5,96,26-30NHID,292.4
26/01/2018,Team X v Team A,away,Team A,Player 1,30,26-30NHID,0.0
26/01/2018,Team X v Team A,away,Team A,Player 8,96,26-30NHID,272.59999999999997
26/01/2018,Team X v Team A,away,Team A,Player 20,96,26-30NHID,217.6
26/01/2018,Team X v Team A,away,Team A,Player 7,66,26-30NHID,370.90000000000003
26/01/2018,Team X v Team A,away,Team A,Player 15,96,26-30NHID,369.79999999999995
26/01/2018,Team X v Team A,away,Team A,Player 9,96,26-30NHID,228.7
26/01/2018,Team X v Team A,away,Team A,Player 6,96,26-30NHID,262.90000000000003
26/01/2018,Team X v Team A,away,Team A,Player 19,96,26-30NHID,251.8
01/02/2018,Team A  v Team T,home,Team A,Player 11,83,26-30NHID,460.09999999999997
01/02/2018,Team A  v Team T,home,Team A,Player 17,97,26-30NHID,475.09999999999997
01/02/2018,Team A  v Team T,home,Team A,Player 23,13,26-30NHID,0.0
01/02/2018,Team A  v Team T,home,Team A,Player 18,12,26-30NHID,0.0
01/02/2018,Team A  v Team T,home,Team A,Player 13,97,26-30NHID,578.1
01/02/2018,Team A  v Team T,home,Team A,Player 5,97,26-30NHID,432.59999999999997
01/02/2018,Team A  v Team T,home,Team A,Player 1,67,26-30NHID,566.6
01/02/2018,Team A  v Team T,home,Team A,Player 14,29,26-30NHID,0.0
01/02/2018,Team A  v Team T,home,Team A,Player 20,84,26-30NHID,503.79999999999995
01/02/2018,Team A  v Team T,home,Team A,Player 7,29,26-30NHID,0.0
01/02/2018,Team A  v Team T,home,Team A,Player 15,67,26-30NHID,617.3
01/02/2018,Team A  v Team T,home,Team A,Player 6,97,26-30NHID,497.0
01/02/2018,Team A  v Team T,home,Team A,Player 19,97,26-30NHID,544.9000000000001
01/02/2018,Team A  v Team T,home,Team A,Player 22,97,26-30NHID,517.3000000000001
06/02/2018,Team D v Team A,away,Team A,Player 11,85,26-30NHID,462.69999999999993
06/02/2018,Team D v Team A,away,Team A,Player 17,96,26-30NHID,473.2
06/02/2018,Team D v Team A,away,Team A,Player 13,96,26-30NHID,530.5
06/02/2018,Team D v Team A,away,Team A,Player 5,96,26-30NHID,459.20000000000005
06/02/2018,Team D v Team A,away,Team A,Player 1,28,26-30NHID,0.0
06/02/2018,Team D v Team A,away,Team A,Player 8,96,26-30NHID,502.20000000000005
06/02/2018,Team D v Team A,away,Team A,Player 14,96,26-30NHID,510.0
06/02/2018,Team D v Team A,away,Team A,Player 20,73,26-30NHID,543.5
06/02/2018,Team D v Team A,away,Team A,Player 7,67,26-30NHID,457.6
06/02/2018,Team D v Team A,away,Team A,Player 15,22,26-30NHID,0.0
06/02/2018,Team D v Team A,away,Team A,Player 6,96,26-30NHID,468.3
06/02/2018,Team D v Team A,away,Team A,Player 16,10,26-30NHID,0.0
06/02/2018,Team D v Team A,away,Team A,Player 19,96,26-30NHID,488.8
13/02/2018,Team A  v Team B,home,Team A,Player 17,96,26-30NHID,396.4
13/02/2018,Team A  v Team B,home,Team A,Player 23,16,26-30NHID,0.0
13/02/2018,Team A  v Team B,home,Team A,Player 18,32,26-30NHID,0.0
13/02/2018,Team A  v Team B,home,Team A,Player 13,63,26-30NHID,382.8
13/02/2018,Team A  v Team B,home,Team A,Player 1,96,26-30NHID,374.09999999999997
13/02/2018,Team A  v Team B,home,Team A,Player 8,79,26-30NHID,408.59999999999997
13/02/2018,Team A  v Team B,home,Team A,Player 14,63,26-30NHID,404.8
13/02/2018,Team A  v Team B,home,Team A,Player 20,48,26-30NHID,356.5
13/02/2018,Team A  v Team B,home,Team A,Player 28,47,26-30NHID,0.0
13/02/2018,Team A  v Team B,home,Team A,Player 26,16,26-30NHID,0.0
13/02/2018,Team A  v Team B,home,Team A,Player 7,32,26-30NHID,0.0
13/02/2018,Team A  v Team B,home,Team A,Player 15,96,26-30NHID,376.59999999999997
13/02/2018,Team A  v Team B,home,Team A,Player 9,79,26-30NHID,345.7
13/02/2018,Team A  v Team B,home,Team A,Player 6,96,26-30NHID,309.2
13/02/2018,Team A  v Team B,home,Team A,Player 19,96,26-30NHID,395.8
16/02/2018,Team V v Team A,away,Team A,Player 18,13,26-30NHID,0.0
16/02/2018,Team V v Team A,away,Team A,Player 13,95,26-30NHID,396.9
16/02/2018,Team V v Team A,away,Team A,Player 1,81,26-30NHID,409.6
16/02/2018,Team V v Team A,away,Team A,Player 8,95,26-30NHID,551.0
16/02/2018,Team V v Team A,away,Team A,Player 14,81,26-30NHID,426.5
16/02/2018,Team V v Team A,away,Team A,Player 20,73,26-30NHID,522.6
16/02/2018,Team V v Team A,away,Team A,Player 10,95,26-30NHID,396.2
16/02/2018,Team V v Team A,away,Team A,Player 28,21,26-30NHID,0.0
16/02/2018,Team V v Team A,away,Team A,Player 15,95,26-30NHID,450.0
16/02/2018,Team V v Team A,away,Team A,Player 9,95,26-30NHID,399.09999999999997
16/02/2018,Team V v Team A,away,Team A,Player 6,95,26-30NHID,426.0
16/02/2018,Team V v Team A,away,Team A,Player 16,13,26-30NHID,0.0
16/02/2018,Team V v Team A,away,Team A,Player 19,95,26-30NHID,461.3
19/02/2018,Team A  v Team R,home,Team A,Player 17,97,26-30NHID,616.9000000000001
19/02/2018,Team A  v Team R,home,Team A,Player 23,19,26-30NHID,0.0
19/02/2018,Team A  v Team R,home,Team A,Player 18,19,26-30NHID,0.0
19/02/2018,Team A  v Team R,home,Team A,Player 13,97,26-30NHID,624.3
19/02/2018,Team A  v Team R,home,Team A,Player 1,97,26-30NHID,573.7
19/02/2018,Team A  v Team R,home,Team A,Player 8,97,26-30NHID,589.8000000000001
19/02/2018,Team A  v Team R,home,Team A,Player 14,77,26-30NHID,540.8
19/02/2018,Team A  v Team R,home,Team A,Player 20,61,26-30NHID,593.6
19/02/2018,Team A  v Team R,home,Team A,Player 10,97,26-30NHID,590.2
19/02/2018,Team A  v Team R,home,Team A,Player 28,35,26-30NHID,0.0
19/02/2018,Team A  v Team R,home,Team A,Player 15,77,26-30NHID,664.3
19/02/2018,Team A  v Team R,home,Team A,Player 9,97,26-30NHID,617.7
19/02/2018,Team A  v Team R,home,Team A,Player 6,97,26-30NHID,574.5
24/02/2018,Team Y v Team A,away,Team A,Player 17,96,26-30NHID,511.8
24/02/2018,Team Y v Team A,away,Team A,Player 23,17,26-30NHID,0.0
24/02/2018,Team Y v Team A,away,Team A,Player 18,32,26-30NHID,0.0
24/02/2018,Team Y v Team A,away,Team A,Player 13,96,26-30NHID,584.4
24/02/2018,Team Y v Team A,away,Team A,Player 1,78,26-30NHID,522.6
24/02/2018,Team Y v Team A,away,Team A,Player 8,96,26-30NHID,538.2
24/02/2018,Team Y v Team A,away,Team A,Player 14,78,26-30NHID,533.3
24/02/2018,Team Y v Team A,away,Team A,Player 28,63,26-30NHID,633.2
24/02/2018,Team Y v Team A,away,Team A,Player 7,17,26-30NHID,0.0
24/02/2018,Team Y v Team A,away,Team A,Player 15,96,26-30NHID,558.8
24/02/2018,Team Y v Team A,away,Team A,Player 9,96,26-30NHID,595.1
24/02/2018,Team Y v Team A,away,Team A,Player 6,96,26-30NHID,561.9000000000001
24/02/2018,Team Y v Team A,away,Team A,Player 19,96,26-30NHID,579.3000000000001
27/02/2018,Team E v Team A,away,Team A,Player 13,100,26-30NHID,450.20000000000005
27/02/2018,Team E v Team A,away,Team A,Player 1,97,26-30NHID,492.7
27/02/2018,Team E v Team A,away,Team A,Player 8,76,26-30NHID,458.29999999999995
27/02/2018,Team E v Team A,away,Team A,Player 14,84,26-30NHID,466.09999999999997
27/02/2018,Team E v Team A,away,Team A,Player 20,75,26-30NHID,515.3000000000001
27/02/2018,Team E v Team A,away,Team A,Player 10,100,26-30NHID,494.09999999999997
27/02/2018,Team E v Team A,away,Team A,Player 28,25,26-30NHID,0.0
27/02/2018,Team E v Team A,away,Team A,Player 26,24,26-30NHID,0.0
27/02/2018,Team E v Team A,away,Team A,Player 15,100,26-30NHID,512.3
27/02/2018,Team E v Team A,away,Team A,Player 9,100,26-30NHID,435.1
27/02/2018,Team E v Team A,away,Team A,Player 6,100,26-30NHID,449.3
27/02/2018,Team E v Team A,away,Team A,Player 16,16,26-30NHID,0.0
27/02/2018,Team E v Team A,away,Team A,Player 19,100,26-30NHID,476.09999999999997
03/03/2018,Team A  v Team J,home,Team A,Player 11,20,26-30NHID,0.0
03/03/2018,Team A  v Team J,home,Team A,Player 17,96,26-30NHID,386.29999999999995
03/03/2018,Team A  v Team J,home,Team A,Player 23,10,26-30NHID,0.0
03/03/2018,Team A  v Team J,home,Team A,Player 18,96,26-30NHID,462.8
03/03/2018,Team A  v Team J,home,Team A,Player 13,85,26-30NHID,460.09999999999997
03/03/2018,Team A  v Team J,home,Team A,Player 8,96,26-30NHID,504.09999999999997
03/03/2018,Team A  v Team J,home,Team A,Player 14,84,26-30NHID,415.90000000000003
03/03/2018,Team A  v Team J,home,Team A,Player 7,84,26-30NHID,443.5
03/03/2018,Team A  v Team J,home,Team A,Player 15,96,26-30NHID,482.5
03/03/2018,Team A  v Team J,home,Team A,Player 9,75,26-30NHID,451.2
03/03/2018,Team A  v Team J,home,Team A,Player 6,96,26-30NHID,377.3
03/03/2018,Team A  v Team J,home,Team A,Player 16,11,26-30NHID,0.0
03/03/2018,Team A  v Team J,home,Team A,Player 19,96,26-30NHID,496.9
03/03/2018,Team A  v Team J,home,Team A,Player 29,11,26-30NHID,0.0
05/04/2018,Team Q v Team A,away,Team A,Player 17,102,26-30NHID,162.6
05/04/2018,Team Q v Team A,away,Team A,Player 18,83,26-30NHID,208.60000000000002
05/04/2018,Team Q v Team A,away,Team A,Player 1,102,26-30NHID,143.9
05/04/2018,Team Q v Team A,away,Team A,Player 8,102,26-30NHID,181.8
05/04/2018,Team Q v Team A,away,Team A,Player 14,89,26-30NHID,141.1
05/04/2018,Team Q v Team A,away,Team A,Player 20,102,26-30NHID,292.0
05/04/2018,Team Q v Team A,away,Team A,Player 28,17,26-30NHID,0.0
05/04/2018,Team Q v Team A,away,Team A,Player 15,102,26-30NHID,317.4
05/04/2018,Team Q v Team A,away,Team A,Player 9,102,26-30NHID,170.70000000000002
05/04/2018,Team Q v Team A,away,Team A,Player 27,11,26-30NHID,0.0
05/04/2018,Team Q v Team A,away,Team A,Player 6,102,26-30NHID,179.89999999999998
05/04/2018,Team Q v Team A,away,Team A,Player 19,102,26-30NHID,207.7
17/04/2018,Team O v Team A,away,Team A,Player 17,98,26-30NHID,509.2
17/04/2018,Team O v Team A,away,Team A,Player 18,48,26-30NHID,592.1
17/04/2018,Team O v Team A,away,Team A,Player 13,34,26-30NHID,0.0
17/04/2018,Team O v Team A,away,Team A,Player 1,98,26-30NHID,460.0
17/04/2018,Team O v Team A,away,Team A,Player 14,81,26-30NHID,489.5
17/04/2018,Team O v Team A,away,Team A,Player 26,84,26-30NHID,478.9
17/04/2018,Team O v Team A,away,Team A,Player 7,13,26-30NHID,0.0
17/04/2018,Team O v Team A,away,Team A,Player 15,98,26-30NHID,593.4000000000001
17/04/2018,Team O v Team A,away,Team A,Player 9,90,26-30NHID,480.20000000000005
17/04/2018,Team O v Team A,away,Team A,Player 27,49,26-30NHID,0.0
17/04/2018,Team O v Team A,away,Team A,Player 6,98,26-30NHID,496.20000000000005
17/04/2018,Team O v Team A,away,Team A,Player 31,63,26-30NHID,538.6999999999999
17/04/2018,Team O v Team A,away,Team A,Player 19,98,26-30NHID,474.70000000000005
17/04/2018,Team O v Team A,away,Team A,Player 29,16,26-30NHID,0.0
20/04/2018,Team W v Team A,away,Team A,Player 17,101,26-30NHID,407.40000000000003
20/04/2018,Team W v Team A,away,Team A,Player 18,17,26-30NHID,0.0
20/04/2018,Team W v Team A,away,Team A,Player 13,83,26-30NHID,442.3
20/04/2018,Team W v Team A,away,Team A,Player 1,71,26-30NHID,402.7
20/04/2018,Team W v Team A,away,Team A,Player 8,101,26-30NHID,427.5
20/04/2018,Team W v Team A,away,Team A,Player 14,101,26-30NHID,423.2
20/04/2018,Team W v Team A,away,Team A,Player 20,29,26-30NHID,0.0
20/04/2018,Team W v Team A,away,Team A,Player 10,84,26-30NHID,366.0
20/04/2018,Team W v Team A,away,Team A,Player 28,71,26-30NHID,436.80000000000007
20/04/2018,Team W v Team A,away,Team A,Player 7,29,26-30NHID,0.0
20/04/2018,Team W v Team A,away,Team A,Player 15,101,26-30NHID,462.09999999999997
20/04/2018,Team W v Team A,away,Team A,Player 6,101,26-30NHID,405.1
20/04/2018,Team W v Team A,away,Team A,Player 3,16,26-30NHID,0.0
20/04/2018,Team W v Team A,away,Team A,Player 19,101,26-30NHID,395.5
24/04/2018,Team A  v Team X,home,Team A,Player 17,97,26-30NHID,421.0
24/04/2018,Team A  v Team X,home,Team A,Player 13,86,26-30NHID,346.90000000000003
24/04/2018,Team A  v Team X,home,Team A,Player 1,62,26-30NHID,428.0
24/04/2018,Team A  v Team X,home,Team A,Player 8,97,26-30NHID,420.8
24/04/2018,Team A  v Team X,home,Team A,Player 14,97,26-30NHID,394.0
24/04/2018,Team A  v Team X,home,Team A,Player 20,34,26-30NHID,0.0
24/04/2018,Team A  v Team X,home,Team A,Player 10,17,26-30NHID,0.0
24/04/2018,Team A  v Team X,home,Team A,Player 28,62,26-30NHID,426.6
24/04/2018,Team A  v Team X,home,Team A,Player 7,34,26-30NHID,0.0
24/04/2018,Team A  v Team X,home,Team A,Player 15,97,26-30NHID,409.7
24/04/2018,Team A  v Team X,home,Team A,Player 9,79,26-30NHID,318.8
24/04/2018,Team A  v Team X,home,Team A,Player 6,97,26-30NHID,371.0
24/04/2018,Team A  v Team X,home,Team A,Player 31,10,26-30NHID,0.0
24/04/2018,Team A  v Team X,home,Team A,Player 19,97,26-30NHID,436.70000000000005
01/05/2018,Team K v Team A,away,Team A,Player 23,8,26-30NHID,0.0
01/05/2018,Team K v Team A,away,Team A,Player 18,70,26-30NHID,579.3
01/05/2018,Team K v Team A,away,Team A,Player 13,30,26-30NHID,621.5999999999999
01/05/2018,Team K v Team A,away,Team A,Player 8,94,26-30NHID,509.8
01/05/2018,Team K v Team A,away,Team A,Player 14,94,26-30NHID,491.1
01/05/2018,Team K v Team A,away,Team A,Player 10,94,26-30NHID,515.5
01/05/2018,Team K v Team A,away,Team A,Player 28,85,26-30NHID,594.5
01/05/2018,Team K v Team A,away,Team A,Player 7,85,26-30NHID,450.1
01/05/2018,Team K v Team A,away,Team A,Player 15,85,26-30NHID,561.1
01/05/2018,Team K v Team A,away,Team A,Player 27,63,26-30NHID,0.0
01/05/2018,Team K v Team A,away,Team A,Player 16,8,26-30NHID,0.0
01/05/2018,Team K v Team A,away,Team A,Player 3,94,26-30NHID,484.4
01/05/2018,Team K v Team A,away,Team A,Player 19,94,26-30NHID,520.3000000000001
01/05/2018,Team K v Team A,away,Team A,Player 30,8,26-30NHID,0.0
01/05/2018,Team K v Team A,away,Team A,Player 29,23,26-30NHID,0.0
08/05/2018,Team A  v Team H,home,Team A,Player 23,11,26-30NHID,0.0
08/05/2018,Team A  v Team H,home,Team A,Player 18,65,26-30NHID,650.5
08/05/2018,Team A  v Team H,home,Team A,Player 5,21,26-30NHID,0.0
08/05/2018,Team A  v Team H,home,Team A,Player 1,28,26-30NHID,0.0
08/05/2018,Team A  v Team H,home,Team A,Player 8,11,26-30NHID,0.0
08/05/2018,Team A  v Team H,home,Team A,Player 14,82,26-30NHID,582.5
08/05/2018,Team A  v Team H,home,Team A,Player 10,94,26-30NHID,544.4
08/05/2018,Team A  v Team H,home,Team A,Player 28,82,26-30NHID,627.8
08/05/2018,Team A  v Team H,home,Team A,Player 26,94,26-30NHID,525.3000000000001
08/05/2018,Team A  v Team H,home,Team A,Player 7,72,26-30NHID,504.0
08/05/2018,Team A  v Team H,home,Team A,Player 15,28,26-30NHID,0.0
08/05/2018,Team A  v Team H,home,Team A,Player 27,94,26-30NHID,520.6999999999999
08/05/2018,Team A  v Team H,home,Team A,Player 3,94,26-30NHID,563.4000000000001
08/05/2018,Team A  v Team H,home,Team A,Player 31,65,26-30NHID,593.8
08/05/2018,Team A  v Team H,home,Team A,Player 22,94,26-30NHID,603.5
11/09/2017,Team A  v Team Q,home,Team A,Player 11,97,31-35NHID,363.2
11/09/2017,Team A  v Team Q,home,Team A,Player 23,97,31-35NHID,428.0
11/09/2017,Team A  v Team Q,home,Team A,Player 13,97,31-35NHID,454.90000000000003
11/09/2017,Team A  v Team Q,home,Team A,Player 1,97,31-35NHID,385.4
11/09/2017,Team A  v Team Q,home,Team A,Player 14,67,31-35NHID,433.29999999999995
11/09/2017,Team A  v Team Q,home,Team A,Player 20,97,31-35NHID,476.59999999999997
11/09/2017,Team A  v Team Q,home,Team A,Player 10,97,31-35NHID,416.9
11/09/2017,Team A  v Team Q,home,Team A,Player 21,29,31-35NHID,0.0
11/09/2017,Team A  v Team Q,home,Team A,Player 12,91,31-35NHID,459.09999999999997
11/09/2017,Team A  v Team Q,home,Team A,Player 9,76,31-35NHID,432.70000000000005
11/09/2017,Team A  v Team Q,home,Team A,Player 3,97,31-35NHID,380.0
11/09/2017,Team A  v Team Q,home,Team A,Player 22,20,31-35NHID,0.0
11/09/2017,Team A  v Team Q,home,Team A,Player 2,5,31-35NHID,0.0
26/09/2017,Team A  v Team O,home,Team A,Player 11,97,31-35NHID,595.8000000000001
26/09/2017,Team A  v Team O,home,Team A,Player 23,97,31-35NHID,485.7
26/09/2017,Team A  v Team O,home,Team A,Player 13,97,31-35NHID,586.2
26/09/2017,Team A  v Team O,home,Team A,Player 5,7,31-35NHID,0.0
26/09/2017,Team A  v Team O,home,Team A,Player 1,89,31-35NHID,522.8
26/09/2017,Team A  v Team O,home,Team A,Player 14,97,31-35NHID,607.5
