Match Date,Match,Home/Away,Team,Player Name,Minutes Played,Ball In Play Time,Time In Possession,Time Opponent In Possession,Time In Uncontrolled Possession,Time In Established Possession,Total Distance,Total Low Intensity Distance,Total High Intensity Distance,Stand Distance,Walk Distance,Jog Distance,Run Distance,High Speed Run Distance,High Speed Distance - Player Average,Sprint Distance,Ball In Play Total Distance,In Possession Total Distance,Opponent In Possession Total Distance,Uncontrolled Possession Total Distance,Ball Out Of Play Total Distance,Total Distance (m/min),Total Distance In Possession (m/min),Total Distance Opponent In Possession (m/min),Total Distance Uncontrolled Possession (m/min),Ball In Play HI Distance,In Possession HI Distance,Opponent In Possession HI Distance,Uncontrolled Possession HI Distance,Ball Out Of Play HI Distance,HI Distance (m/min),HI Distance In Possession (m/min),HI Distance Opponent In Possession (m/min),HI Distance Uncontrolled Possession (m/min),Ball In Play Sprint Distance,In Possession Sprint Distance,Opponent In Possession Sprint Distance,Uncontrolled Possession Sprint Distance,Ball Out Of Play Sprint Distance,Sprint Distance (m/min),Sprint Distance In Possession (m/min),Sprint Distance Opponent In Possession (m/min),Sprint Distance Uncontrolled Possession (m/min),HI Events,Sprint Events,HS Run Events,Maximum Speed (km/h),Deceleration Very High Events,Deceleration High Events,Deceleration Medium Events,Deceleration Low Events,Acceleration Low Events,Acceleration Medium Events,Acceleration High Events,Acceleration Very High Events,1-5TD,6-10TD,11-15TD,16-20TD,21-25TD,26-30TD,31-35TD,36-40TD,41-45TD,45+TD,46-50TD,51-55TD,56-60TD,61-65TD,66-70TD,71-75TD,76-80TD,81-85TD,86-90TD,90+TD,1-5HID,6-10HID,11-15HID,16-20HID,21-25HID,26-30HID,31-35HID,36-40HID,41-45HID,45+HID,46-50HID,51-55HID,56-60HID,61-65HID,66-70HID,71-75HID,76-80HID,81-85HID,86-90HID,90+HID,1-5NHID,6-10NHID,11-5NHID,16-20NHID,21-25NHID,26-30NHID,31-35NHID,36-40NHID,41-45NHID,45+NHID,46-50NHID,51-55NHID,56-60NHID,61-65NHID,66-70NHID,71-75NHID,76-80NHID,81-85NHID,86-90NHID,90+NHID,11-15NHID
26/09/2017,Team A  v Team O,home,Team A,Player 10,97,54.2,25.9,25.7,2.6,10.9,10210.4,9606.8,603.6,44.0,4142.0,3746.9,1673.9,483.0,417.31199999999995,120.6,7336.1,3096.6,3859.0,380.5,2874.3,105.3,119.6,150.2,146.3,583.9,76.7,449.4,57.8,19.7,6.2,3.0,17.5,22.2,120.6,8.0,100.5,12.0,0.0,1.2,0.3,3.9,4.6,35,6,34,32.0,1,17,65,262,286,84,10,0,588.0,546.0,560.9,509.9,535.5,473.0,546.1,612.6,500.3,76.0,623.7,550.6,571.2,510.7,554.3,470.6,494.2,515.6,467.5,503.9,37.9,49.8,43.5,14.6,48.8,27.8,55.4,25.3,40.4,0.0,32.4,20.6,15.2,61.8,29.3,11.9,16.2,42.2,16.2,14.2,550.1,496.2,517.4,495.29999999999995,486.7,445.2,490.70000000000005,587.3000000000001,459.90000000000003,76.0,591.3000000000001,530.0,556.0,448.9,525.0,458.70000000000005,478.0,473.40000000000003,451.3,489.7,517.4
26/09/2017,Team A  v Team O,home,Team A,Player 4,97,54.2,25.9,25.7,2.6,10.9,11490.3,10500.6,989.8,26.7,4072.2,4651.4,1750.3,730.7,492.52285710000007,259.1,8362.1,3731.3,4196.3,434.5,3128.2,118.5,144.1,163.3,167.1,951.5,311.1,596.0,44.4,38.2,10.2,12.0,23.2,17.1,243.1,92.7,136.4,14.0,16.0,2.7,3.6,5.3,5.4,55,13,50,30.6,9,13,70,260,300,59,19,1,626.9,675.6,639.1,532.4,682.1,533.8,626.1,684.1,504.6,127.3,746.4,609.0,530.5,560.9,648.8,467.2,555.8,597.0,490.4,652.3,53.3,104.3,60.6,18.3,102.1,0.9,57.8,60.8,39.4,7.8,77.9,39.7,79.3,55.8,61.1,33.9,34.2,27.5,10.8,64.4,573.6,571.3000000000001,578.5,514.1,580.0,532.9,568.3000000000001,623.3000000000001,465.20000000000005,119.5,668.5,569.3,451.2,505.09999999999997,587.6999999999999,433.3,521.5999999999999,569.5,479.59999999999997,587.9,578.5
26/09/2017,Team A  v Team O,home,Team A,Player 12,3,1.1,0.6,0.4,0.1,0.0,381.6,344.8,36.8,1.1,97.6,160.2,85.9,22.9,660.9357143,13.8,219.7,112.2,91.4,16.0,161.9,127.2,187.0,228.5,160.0,36.8,19.5,17.2,0.0,0.0,12.3,32.5,43.0,,13.8,6.4,7.4,0.0,0.0,4.6,10.7,18.5,,2,0,0,28.3,0,0,5,17,11,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.8,0.0
26/09/2017,Team A  v Team O,home,Team A,Player 6,93,52.8,25.2,25.3,2.3,10.9,11249.9,9933.7,1316.2,23.2,4096.8,4037.5,1776.2,863.1,785.3575,453.1,8082.1,4087.7,3608.1,386.3,3167.8,121.0,162.2,142.6,168.0,1275.5,789.5,407.9,78.1,40.7,14.2,31.3,16.1,34.0,446.2,279.9,132.2,34.1,6.9,4.9,11.1,5.2,14.8,69,20,44,37.1,6,16,75,236,244,72,26,5,724.2,628.4,638.1,595.1,662.5,515.8,614.8,694.2,502.6,82.9,721.4,598.1,569.9,502.6,646.4,518.3,568.4,634.9,598.3,233.0,159.0,95.1,114.2,46.3,51.0,46.5,77.3,44.0,35.1,20.4,73.4,42.2,83.6,87.9,97.3,28.0,24.4,94.5,82.9,13.1,565.2,533.3,523.9,548.8000000000001,611.5,469.29999999999995,537.5,650.2,467.5,62.50000000000001,648.0,555.9,486.29999999999995,414.70000000000005,549.1,490.29999999999995,544.0,540.4,515.4,219.9,523.9
26/09/2017,Team A  v Team O,home,Team A,Player 24,33,18.2,7.2,9.9,1.1,1.0,3784.6,3546.1,238.5,11.4,1276.3,1579.0,679.5,206.8,247.95,31.8,2829.4,1034.9,1602.0,192.5,955.3,114.7,143.7,161.8,175.0,230.9,132.0,75.9,23.0,7.6,7.2,18.3,7.7,20.9,27.8,23.7,0.0,4.2,3.9,1.0,3.3,,3.8,11,2,9,29.4,0,4,30,96,87,42,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.8,700.9,441.6,540.0,603.9,528.8,667.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,32.3,59.3,26.9,53.6,20.2,42.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.40000000000003,668.6,382.3,513.1,550.3,508.59999999999997,625.0,0.0
26/09/2017,Team A  v Team O,home,Team A,Player 3,97,54.2,25.9,25.7,2.6,10.9,9494.0,9071.3,422.7,48.4,3855.6,3903.4,1264.0,342.0,417.075,80.6,6892.7,2850.3,3734.0,308.4,2601.2,97.9,110.1,145.3,118.6,402.5,39.7,357.6,5.2,20.1,4.4,1.5,13.9,2.0,73.1,0.0,73.1,0.0,7.5,0.8,,2.8,,21,5,20,33.1,0,11,48,197,241,60,7,1,524.1,533.8,517.8,498.3,565.4,468.2,466.2,560.1,468.2,65.5,580.1,516.0,524.0,467.8,508.6,394.6,454.1,463.3,406.2,511.6,1.6,21.3,42.9,34.1,46.4,24.9,32.0,16.5,59.1,0.0,16.5,4.0,15.5,27.9,9.7,0.0,4.4,17.8,7.0,41.1,522.5,512.5,474.9,464.2,519.0,443.3,434.2,543.6,409.09999999999997,65.5,563.6,512.0,508.5,439.90000000000003,498.90000000000003,394.6,449.70000000000005,445.5,399.2,470.5,474.9
16/10/2017,Team R v Team A,away,Team A,Player 11,95,58.6,28.4,29.0,1.2,13.5,10598.1,9715.6,882.5,49.9,3529.5,4285.7,1850.6,778.2,550.3884615000001,104.4,8150.0,3581.0,4395.5,173.5,2448.2,111.6,126.1,151.6,144.6,852.8,296.7,540.0,16.1,29.7,9.3,10.4,18.6,13.4,104.4,19.3,82.3,2.7,0.0,1.1,0.7,2.8,2.3,48,4,49,32.1,5,17,80,254,266,104,12,2,538.2,526.1,590.8,448.9,531.4,610.2,595.7,612.9,588.4,115.3,579.6,713.1,451.8,523.1,587.1,529.8,598.9,510.4,504.8,441.6,37.2,33.2,45.8,0.0,106.2,79.9,71.6,73.8,83.2,27.3,61.4,104.3,10.7,7.8,11.6,23.3,28.4,14.1,58.5,4.1,501.00000000000006,492.90000000000003,545.0,448.9,425.2,530.3000000000001,524.1,539.1,505.2,88.0,518.2,608.8000000000001,441.1,515.3000000000001,575.5,506.49999999999994,570.5,496.29999999999995,446.3,437.5,545.0
16/10/2017,Team R v Team A,away,Team A,Player 17,70,46.4,24.9,20.7,0.8,12.6,7624.8,7295.5,329.3,27.3,2875.3,3086.1,1306.9,279.0,488.42352939999995,50.3,6279.0,3039.0,3125.5,114.4,1345.8,108.9,122.0,151.0,143.0,299.6,60.8,238.8,0.0,29.7,4.7,2.4,11.5,,50.3,2.0,48.3,0.0,0.0,0.7,0.1,2.3,,21,2,15,31.5,1,4,48,176,184,66,8,1,537.1,543.1,573.4,553.4,502.0,619.0,543.0,572.3,553.3,90.5,572.3,650.8,446.5,399.2,468.9,0.0,0.0,0.0,0.0,0.0,25.4,15.5,24.6,54.8,68.5,16.0,12.5,12.5,26.6,15.0,14.3,14.2,2.6,7.3,19.6,0.0,0.0,0.0,0.0,0.0,511.70000000000005,527.6,548.8,498.59999999999997,433.5,603.0,530.5,559.8,526.6999999999999,75.5,558.0,636.5999999999999,443.9,391.9,449.29999999999995,0.0,0.0,0.0,0.0,0.0,548.8
16/10/2017,Team R v Team A,away,Team A,Player 23,95,58.6,28.4,29.0,1.2,13.5,10691.2,10062.3,629.0,37.5,3686.8,4546.6,1791.4,508.0,295.7384615,120.9,8517.9,3760.6,4581.5,175.7,2173.3,112.5,132.4,158.0,146.4,607.9,140.9,456.5,10.4,21.1,6.6,5.0,15.7,8.7,120.9,27.2,93.7,0.0,0.0,1.3,1.0,3.2,,39,8,34,29.2,0,13,59,265,289,65,9,1,600.7,527.5,619.8,608.4,479.9,653.9,657.9,640.6,623.5,110.8,610.9,677.6,499.5,445.4,503.1,531.2,525.7,542.9,497.9,334.0,37.5,12.9,60.4,69.4,23.8,15.5,31.2,40.3,19.3,27.2,45.6,28.6,32.2,10.3,24.8,29.8,56.3,21.1,42.9,0.0,563.2,514.6,559.4,539.0,456.09999999999997,638.4,626.6999999999999,600.3000000000001,604.2,83.6,565.3,649.0,467.3,435.09999999999997,478.3,501.40000000000003,469.40000000000003,521.8,455.0,334.0,559.4
16/10/2017,Team R v Team A,away,Team A,Player 13,95,58.6,28.4,29.0,1.2,13.5,11727.9,10921.6,806.2,31.0,3252.6,5377.5,2260.6,716.8,752.5529412000001,89.4,9283.9,4169.9,4921.2,192.8,2444.0,123.5,146.8,169.7,160.7,782.4,266.0,487.5,28.9,23.8,8.5,9.4,16.8,24.1,89.4,29.4,60.0,0.0,0.0,0.9,1.0,2.1,,50,7,54,30.0,0,10,79,264,308,71,6,0,601.4,639.8,718.8,566.8,537.0,707.7,746.4,636.1,621.7,154.8,674.1,729.8,458.0,515.3,610.8,595.9,605.6,625.7,576.4,405.9,45.7,48.2,68.4,22.5,49.5,73.3,46.9,49.0,2.5,54.4,18.0,74.7,0.0,16.0,18.4,30.6,92.4,21.9,44.4,29.5,555.6999999999999,591.5999999999999,650.4,544.3,487.5,634.4000000000001,699.5,587.1,619.2,100.4,656.1,655.0999999999999,458.0,499.29999999999995,592.4,565.3,513.2,603.8000000000001,532.0,376.4,650.4
16/10/2017,Team R v Team A,away,Team A,Player 1,85,54.6,27.5,26.0,1.0,13.5,9999.8,9126.5,873.3,35.8,3259.3,3991.1,1840.3,769.2,641.3461538,104.1,8026.4,4004.8,3849.5,172.0,1973.4,117.6,145.6,148.1,172.0,856.2,514.3,315.9,26.0,17.1,10.3,18.7,12.1,26.0,98.2,64.1,29.8,4.3,5.9,1.2,2.3,1.1,4.3,56,8,50,29.3,2,26,78,217,235,77,22,1,606.8,582.7,691.7,520.9,545.4,699.7,665.2,536.5,588.8,103.8,578.8,675.6,497.8,518.9,586.0,545.4,518.8,536.9,0.0,0.0,64.2,45.8,77.7,21.2,101.8,90.2,35.9,40.4,54.8,7.4,74.0,84.2,16.3,14.4,62.8,13.5,37.3,31.4,0.0,0.0,542.5999999999999,536.9000000000001,614.0,499.7,443.59999999999997,609.5,629.3000000000001,496.1,534.0,96.39999999999999,504.79999999999995,591.4,481.5,504.5,523.2,531.9,481.49999999999994,505.5,0.0,0.0,614.0
16/10/2017,Team R v Team A,away,Team A,Player 14,95,58.6,28.4,29.0,1.2,13.5,11316.5,10408.1,908.5,27.8,3960.4,4610.2,1809.7,731.9,564.0119047999999,176.6,8656.5,4230.5,4280.9,145.0,2660.0,119.1,149.0,147.6,120.8,896.0,546.3,349.8,0.0,12.4,9.6,19.2,12.1,,176.6,131.4,45.2,0.0,0.0,1.9,4.6,1.6,,49,8,46,32.9,1,16,86,253,251,89,7,0,612.3,618.9,695.7,599.8,523.5,688.7,674.3,590.4,636.5,118.5,645.3,690.9,503.4,498.9,648.1,578.6,509.3,549.3,512.5,421.6,47.0,107.1,106.6,52.1,4.1,117.4,40.7,33.8,43.9,5.6,35.8,51.9,52.1,33.5,28.8,33.3,33.5,38.8,30.0,12.6,565.3,511.79999999999995,589.1,547.6999999999999,519.4,571.3000000000001,633.5999999999999,556.6,592.6,112.9,609.5,639.0,451.29999999999995,465.4,619.3000000000001,545.3000000000001,475.8,510.49999999999994,482.5,409.0,589.1
16/10/2017,Team R v Team A,away,Team A,Player 20,95,58.6,28.4,29.0,1.2,13.5,11885.1,10997.2,887.9,28.2,3651.5,4935.4,2382.1,775.6,532.0769231,112.2,9381.3,4078.4,5094.2,208.7,2503.8,125.1,143.6,175.7,173.9,880.6,333.0,547.7,0.0,7.2,9.3,11.7,18.9,,112.2,59.6,52.6,0.0,0.0,1.2,2.1,1.8,,49,6,48,31.1,3,13,77,230,284,67,4,1,644.5,598.4,691.5,568.1,603.0,719.2,702.5,671.0,639.4,119.8,645.5,781.1,484.0,632.1,632.1,586.3,631.5,577.0,553.1,404.9,16.7,30.2,45.5,20.5,66.9,75.2,86.0,47.7,53.3,1.9,24.4,108.8,13.6,71.7,38.8,26.8,62.3,49.8,8.9,39.0,627.8,568.1999999999999,646.0,547.6,536.1,644.0,616.5,623.3,586.1,117.89999999999999,621.1,672.3000000000001,470.4,560.4,593.3000000000001,559.5,569.2,527.2,544.2,365.9,646.0
16/10/2017,Team R v Team A,away,Team A,Player 10,23,11.8,3.2,8.2,0.4,0.9,2471.6,2346.7,125.0,8.7,907.1,995.9,434.9,116.3,417.31199999999995,8.7,1736.0,388.2,1277.7,70.1,735.6,107.5,121.3,155.8,175.2,125.0,1.7,119.5,3.8,0.0,5.4,0.5,14.6,9.5,8.7,0.0,8.7,0.0,0.0,0.0,,1.1,,7,1,7,27.4,0,3,21,45,54,14,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.5,580.5,511.8,498.1,362.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,27.2,9.4,38.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.5,553.3,502.40000000000003,459.70000000000005,355.8,0.0
16/10/2017,Team R v Team A,away,Team A,Player 4,5,2.2,0.8,1.3,0.1,0.0,535.7,498.8,36.9,2.2,190.0,190.8,115.9,36.9,492.52285710000007,0.0,339.7,94.8,227.0,17.8,196.0,107.1,118.5,174.6,178.0,36.9,3.7,33.2,0.0,0.0,7.4,4.6,25.5,,0.0,0.0,0.0,0.0,0.0,,,,,2,0,2,24.8,0,1,6,11,12,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.5,422.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.5,385.3,0.0
16/10/2017,Team R v Team A,away,Team A,Player 21,8,3.5,0.8,2.5,0.1,0.0,947.0,885.6,61.4,3.1,313.3,397.7,171.5,43.6,408.6555556,17.8,525.2,130.2,372.3,22.7,421.8,118.4,162.7,148.9,227.0,53.6,27.6,22.2,3.8,7.8,7.7,34.5,8.9,38.0,17.8,17.8,0.0,0.0,0.0,2.2,22.2,,,3,1,3,26.9,0,2,5,22,19,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.7,478.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.7,454.90000000000003,0.0
16/10/2017,Team R v Team A,away,Team A,Player 12,88,56.2,27.5,27.6,1.1,13.5,12078.0,10743.0,1335.0,29.4,2747.0,5121.0,2845.6,1141.3,660.9357143,193.7,9825.9,4719.2,4912.9,193.8,2252.1,137.2,171.6,178.0,176.2,1323.5,760.0,546.8,16.7,11.5,15.2,27.6,19.8,15.2,193.7,144.8,48.9,0.0,0.0,2.2,5.3,1.8,,74,12,73,31.0,5,25,91,242,281,104,13,1,673.7,660.7,697.2,502.3,618.6,788.6,742.4,683.2,767.2,136.0,674.7,877.3,649.7,637.7,678.5,711.0,606.1,609.4,363.7,0.0,104.2,27.7,145.6,12.6,70.9,116.5,60.4,43.6,110.9,17.7,43.4,155.7,56.6,39.2,32.3,71.6,66.8,102.7,56.5,0.0,569.5,633.0,551.6,489.7,547.7,672.1,682.0,639.6,656.3000000000001,118.3,631.3000000000001,721.5999999999999,593.1,598.5,646.2,639.4,539.3000000000001,506.7,307.2,0.0,551.6
16/10/2017,Team R v Team A,away,Team A,Player 9,95,58.6,28.4,29.0,1.2,13.5,10577.4,9812.1,765.3,32.2,3692.6,4309.8,1777.5,608.8,651.3054053999999,156.4,8262.3,3810.4,4279.3,172.6,2315.0,111.3,134.2,147.6,143.8,760.8,416.4,341.9,2.5,4.4,8.1,14.7,11.8,2.1,156.4,95.5,61.0,0.0,0.0,1.6,3.4,2.1,,44,8,38,33.2,1,24,82,235,256,85,14,4,581.1,526.1,609.3,566.4,498.9,646.0,640.5,568.8,644.7,116.8,625.5,680.0,438.0,482.8,500.6,520.6,555.6,551.1,485.8,338.7,56.9,14.7,58.4,78.7,29.9,97.1,68.5,3.0,56.5,2.5,53.6,77.1,0.0,14.0,0.0,40.1,63.3,37.8,8.5,4.7,524.2,511.40000000000003,550.9,487.7,469.0,548.9,572.0,565.8,588.2,114.3,571.9,602.9,438.0,468.8,500.6,480.5,492.3,513.3000000000001,477.3,334.0,550.9
16/10/2017,Team R v Team A,away,Team A,Player 3,95,58.6,28.4,29.0,1.2,13.5,9738.6,9217.3,521.3,42.3,3551.0,4305.8,1318.2,385.0,417.075,136.3,7708.7,3235.1,4288.7,184.9,2029.9,102.5,113.9,147.9,154.1,505.0,82.9,421.4,0.7,16.3,5.5,2.9,14.5,0.6,136.3,18.0,118.3,0.0,0.0,1.4,0.6,4.1,,30,7,19,34.8,1,9,46,253,265,57,10,0,511.8,537.1,542.5,549.6,492.7,584.5,541.5,561.8,558.5,96.4,496.7,607.4,507.0,418.7,429.2,543.4,483.5,492.7,450.9,332.9,19.9,20.9,27.8,59.3,58.2,29.0,31.6,26.8,44.6,21.4,0.0,37.9,57.9,14.0,13.9,24.5,26.5,4.3,0.0,2.8,491.90000000000003,516.2,514.7,490.3,434.5,555.5,509.9,535.0,513.9,75.0,496.7,569.5,449.1,404.7,415.3,518.9,457.0,488.4,450.9,330.09999999999997,514.7
24/10/2017,Team A  v Team E,home,Team A,Player 11,102,53.7,20.6,31.0,2.1,6.5,11159.1,10043.5,1115.6,66.4,3629.5,4512.3,1835.4,932.4,550.3884615000001,183.1,8028.1,3047.2,4669.6,311.3,3131.0,109.4,147.9,150.6,148.2,1090.0,416.7,650.8,22.5,25.5,10.9,20.2,21.0,10.7,179.4,67.5,108.1,3.8,3.8,1.8,3.3,3.5,1.8,57,6,49,32.4,5,19,83,244,303,91,15,1,525.1,633.5,619.2,467.5,558.7,581.6,643.4,495.5,569.1,364.1,703.2,658.6,595.6,540.5,490.2,568.3,370.8,487.6,617.1,669.6,97.6,62.5,48.3,72.4,59.2,51.4,51.2,56.9,56.8,16.5,69.0,96.4,18.8,104.2,50.8,21.5,29.8,40.8,74.2,37.2,427.5,571.0,570.9000000000001,395.1,499.50000000000006,530.2,592.1999999999999,438.6,512.3000000000001,347.6,634.2,562.2,576.8000000000001,436.3,439.4,546.8,341.0,446.8,542.9,632.4,570.9000000000001
24/10/2017,Team A  v Team E,home,Team A,Player 17,102,53.7,20.6,31.0,2.1,6.5,10026.4,9221.1,805.3,55.4,4103.3,3807.1,1255.3,519.3,488.42352939999995,286.0,7198.6,2394.1,4557.3,247.2,2827.7,98.3,116.2,147.0,117.7,749.1,79.0,663.4,6.8,56.2,7.9,3.8,21.4,3.2,286.0,15.0,271.0,0.0,0.0,2.8,0.7,8.7,,40,13,30,33.5,5,16,61,270,280,90,12,2,494.3,584.6,623.0,345.0,494.5,568.8,506.6,500.4,567.6,346.2,582.0,516.0,549.7,410.3,417.4,572.1,448.6,379.7,511.3,608.3,91.6,98.4,43.6,5.8,37.2,48.1,17.7,99.7,49.5,3.3,45.6,37.5,42.4,20.6,53.4,29.3,42.4,0.0,15.9,23.1,402.70000000000005,486.20000000000005,579.4,339.2,457.3,520.6999999999999,488.90000000000003,400.7,518.1,342.9,536.4,478.5,507.30000000000007,389.7,364.0,542.8000000000001,406.20000000000005,379.7,495.40000000000003,585.1999999999999,579.4
24/10/2017,Team A  v Team E,home,Team A,Player 13,68,37.6,13.8,22.3,1.4,4.1,7852.8,7024.4,828.4,28.9,2420.4,3335.7,1239.4,585.6,752.5529412000001,242.8,5902.5,2136.7,3545.7,220.1,1950.4,115.5,154.8,159.0,157.2,817.2,348.6,464.1,4.6,11.2,12.2,25.3,20.8,3.3,242.8,97.8,145.1,0.0,0.0,3.6,7.1,6.5,,44,12,42,31.1,0,16,60,199,197,59,7,0,536.0,651.4,670.1,396.2,581.6,647.8,644.2,516.0,568.4,408.4,639.4,710.0,571.7,311.6,0.0,0.0,0.0,0.0,0.0,0.0,89.9,124.1,23.1,15.5,78.6,77.9,46.4,98.9,40.3,14.8,57.9,105.7,42.4,13.1,0.0,0.0,0.0,0.0,0.0,0.0,446.1,527.3,647.0,380.7,503.0,569.9,597.8000000000001,417.1,528.1,393.59999999999997,581.5,604.3,529.3000000000001,298.5,0.0,0.0,0.0,0.0,0.0,0.0,647.0
24/10/2017,Team A  v Team E,home,Team A,Player 1,15,8.0,2.6,4.9,0.5,1.2,1944.2,1691.1,253.1,5.5,584.0,698.9,402.8,221.9,641.3461538,31.2,1363.3,458.6,815.4,89.4,580.9,129.6,176.4,166.4,178.8,245.4,91.7,132.0,21.7,7.7,16.9,35.3,26.9,43.4,31.2,21.1,10.1,0.0,0.0,2.1,8.1,2.1,,10,2,11,28.2,0,3,17,41,51,20,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.2,711.3,787.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.6,92.9,70.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.6,618.4,717.3,0.0
24/10/2017,Team A  v Team E,home,Team A,Player 14,102,53.7,20.6,31.0,2.1,6.5,10933.7,10035.4,898.3,57.8,4044.3,4381.7,1551.5,687.3,564.0119047999999,211.1,7843.2,2827.6,4752.9,262.7,3090.5,107.2,137.3,153.3,125.1,886.4,317.3,568.2,0.9,11.9,8.8,15.4,18.3,0.4,207.0,65.4,141.6,0.0,4.1,2.1,3.2,4.6,,48,10,45,32.4,4,23,69,229,271,71,11,2,548.3,684.5,657.5,426.9,585.3,621.4,611.7,513.0,580.4,309.6,639.7,648.6,618.8,498.7,463.5,520.3,297.7,434.8,569.7,703.2,96.4,78.2,37.2,23.1,27.8,26.7,68.5,75.1,43.8,19.7,17.8,115.1,36.2,44.6,28.8,30.3,29.8,19.7,18.3,61.4,451.9,606.3,620.3,403.79999999999995,557.5,594.6999999999999,543.2,437.9,536.6,289.90000000000003,621.9000000000001,533.5,582.5999999999999,454.09999999999997,434.7,489.99999999999994,267.9,415.1,551.4000000000001,641.8000000000001,620.3
24/10/2017,Team A  v Team E,home,Team A,Player 20,102,53.7,20.6,31.0,2.1,6.5,11766.2,10854.7,911.4,40.5,3851.6,4959.9,2002.8,702.1,532.0769231,209.3,8553.0,2890.6,5345.1,317.3,3213.2,115.4,140.3,172.4,151.1,882.4,113.1,738.7,30.6,29.0,8.9,5.5,23.8,14.6,202.8,14.7,188.1,0.0,6.5,2.1,0.7,6.1,,49,10,43,34.6,2,14,79,305,331,90,14,0,592.6,707.0,670.9,480.4,611.2,652.8,602.1,512.0,607.5,395.2,657.8,631.1,630.8,553.6,472.1,629.2,401.6,468.9,700.5,788.9,90.1,99.7,21.2,39.6,57.2,48.9,52.3,60.8,45.1,4.8,35.1,58.5,28.2,50.1,31.0,37.9,14.1,20.4,18.1,98.1,502.5,607.3,649.6999999999999,440.79999999999995,554.0,603.9,549.8000000000001,451.2,562.4,390.4,622.6999999999999,572.6,602.5999999999999,503.5,441.1,591.3000000000001,387.5,448.5,682.4,690.8,649.6999999999999
24/10/2017,Team A  v Team E,home,Team A,Player 10,102,53.7,20.6,31.0,2.1,6.5,10505.5,9953.2,552.3,45.4,4261.3,4340.2,1306.2,389.2,417.31199999999995,163.1,7341.6,2415.3,4644.1,282.3,3163.8,103.0,117.2,149.8,134.4,531.4,36.7,494.7,0.0,20.8,5.4,1.8,16.0,,163.1,0.0,163.1,0.0,0.0,1.6,,5.3,,29,8,25,32.4,0,13,60,254,277,76,13,1,519.9,624.7,654.1,353.6,522.7,543.4,532.4,486.3,571.9,392.5,590.9,586.5,554.2,446.5,444.6,578.5,405.7,413.3,585.9,697.8,34.2,77.3,8.8,25.5,29.7,16.1,11.2,40.1,72.5,0.0,45.3,34.7,18.1,46.4,24.7,10.8,0.9,0.0,8.0,47.8,485.7,547.4000000000001,645.3000000000001,328.1,493.00000000000006,527.3,521.1999999999999,446.2,499.4,392.5,545.6,551.8,536.1,400.1,419.90000000000003,567.7,404.8,413.3,577.9,650.0,645.3000000000001
