Match Date,Match,Home/Away,Team,Player Name,Minutes Played,Ball In Play Time,Time In Possession,Time Opponent In Possession,Time In Uncontrolled Possession,Time In Established Possession,Total Distance,Total Low Intensity Distance,Total High Intensity Distance,Stand Distance,Walk Distance,Jog Distance,Run Distance,High Speed Run Distance,High Speed Distance - Player Average,Sprint Distance,Ball In Play Total Distance,In Possession Total Distance,Opponent In Possession Total Distance,Uncontrolled Possession Total Distance,Ball Out Of Play Total Distance,Total Distance (m/min),Total Distance In Possession (m/min),Total Distance Opponent In Possession (m/min),Total Distance Uncontrolled Possession (m/min),Ball In Play HI Distance,In Possession HI Distance,Opponent In Possession HI Distance,Uncontrolled Possession HI Distance,Ball Out Of Play HI Distance,HI Distance (m/min),HI Distance In Possession (m/min),HI Distance Opponent In Possession (m/min),HI Distance Uncontrolled Possession (m/min),Ball In Play Sprint Distance,In Possession Sprint Distance,Opponent In Possession Sprint Distance,Uncontrolled Possession Sprint Distance,Ball Out Of Play Sprint Distance,Sprint Distance (m/min),Sprint Distance In Possession (m/min),Sprint Distance Opponent In Possession (m/min),Sprint Distance Uncontrolled Possession (m/min),HI Events,Sprint Events,HS Run Events,Maximum Speed (km/h),Deceleration Very High Events,Deceleration High Events,Deceleration Medium Events,Deceleration Low Events,Acceleration Low Events,Acceleration Medium Events,Acceleration High Events,Acceleration Very High Events,1-5TD,6-10TD,11-15TD,16-20TD,21-25TD,26-30TD,31-35TD,36-40TD,41-45TD,45+TD,46-50TD,51-55TD,56-60TD,61-65TD,66-70TD,71-75TD,76-80TD,81-85TD,86-90TD,90+TD,1-5HID,6-10HID,11-15HID,16-20HID,21-25HID,26-30HID,31-35HID,36-40HID,41-45HID,45+HID,46-50HID,51-55HID,56-60HID,61-65HID,66-70HID,71-75HID,76-80HID,81-85HID,86-90HID,90+HID
16/10/2017,Team R v Team A,away,Team A,Player 4,5,2.2,0.8,1.3,0.1,0,535.7,498.8,36.9,2.2,190,190.8,115.9,36.9,492.5228571,0,339.7,94.8,227,17.8,196,107.1,118.5,174.6,178,36.9,3.7,33.2,0,0,7.4,4.6,25.5,,0,0,0,0,0,,,,,2,0,2,24.8,0,1,6,11,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.5,422.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9
16/10/2017,Team R v Team A,away,Team A,Player 21,8,3.5,0.8,2.5,0.1,0,947,885.6,61.4,3.1,313.3,397.7,171.5,43.6,408.6555556,17.8,525.2,130.2,372.3,22.7,421.8,118.4,162.7,148.9,227,53.6,27.6,22.2,3.8,7.8,7.7,34.5,8.9,38,17.8,17.8,0,0,0,2.2,22.2,,,3,1,3,26.9,0,2,5,22,19,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.7,478.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,23.4
16/10/2017,Team R v Team A,away,Team A,Player 12,88,56.2,27.5,27.6,1.1,13.5,12078,10743,1335,29.4,2747,5121,2845.6,1141.3,660.9357143,193.7,9825.9,4719.2,4912.9,193.8,2252.1,137.2,171.6,178,176.2,1323.5,760,546.8,16.7,11.5,15.2,27.6,19.8,15.2,193.7,144.8,48.9,0,0,2.2,5.3,1.8,,74,12,73,31,5,25,91,242,281,104,13,1,673.7,660.7,697.2,502.3,618.6,788.6,742.4,683.2,767.2,136,674.7,877.3,649.7,637.7,678.5,711,606.1,609.4,363.7,0,104.2,27.7,145.6,12.6,70.9,116.5,60.4,43.6,110.9,17.7,43.4,155.7,56.6,39.2,32.3,71.6,66.8,102.7,56.5,0
16/10/2017,Team R v Team A,away,Team A,Player 9,95,58.6,28.4,29,1.2,13.5,10577.4,9812.1,765.3,32.2,3692.6,4309.8,1777.5,608.8,651.3054054,156.4,8262.3,3810.4,4279.3,172.6,2315,111.3,134.2,147.6,143.8,760.8,416.4,341.9,2.5,4.4,8.1,14.7,11.8,2.1,156.4,95.5,61,0,0,1.6,3.4,2.1,,44,8,38,33.2,1,24,82,235,256,85,14,4,581.1,526.1,609.3,566.4,498.9,646,640.5,568.8,644.7,116.8,625.5,680,438,482.8,500.6,520.6,555.6,551.1,485.8,338.7,56.9,14.7,58.4,78.7,29.9,97.1,68.5,3,56.5,2.5,53.6,77.1,0,14,0,40.1,63.3,37.8,8.5,4.7
16/10/2017,Team R v Team A,away,Team A,Player 3,95,58.6,28.4,29,1.2,13.5,9738.6,9217.3,521.3,42.3,3551,4305.8,1318.2,385,417.075,136.3,7708.7,3235.1,4288.7,184.9,2029.9,102.5,113.9,147.9,154.1,505,82.9,421.4,0.7,16.3,5.5,2.9,14.5,0.6,136.3,18,118.3,0,0,1.4,0.6,4.1,,30,7,19,34.8,1,9,46,253,265,57,10,0,511.8,537.1,542.5,549.6,492.7,584.5,541.5,561.8,558.5,96.4,496.7,607.4,507,418.7,429.2,543.4,483.5,492.7,450.9,332.9,19.9,20.9,27.8,59.3,58.2,29,31.6,26.8,44.6,21.4,0,37.9,57.9,14,13.9,24.5,26.5,4.3,0,2.8
24/10/2017,Team A  v Team E,home,Team A,Player 11,102,53.7,20.6,31,2.1,6.5,11159.1,10043.5,1115.6,66.4,3629.5,4512.3,1835.4,932.4,550.3884615,183.1,8028.1,3047.2,4669.6,311.3,3131,109.4,147.9,150.6,148.2,1090,416.7,650.8,22.5,25.5,10.9,20.2,21,10.7,179.4,67.5,108.1,3.8,3.8,1.8,3.3,3.5,1.8,57,6,49,32.4,5,19,83,244,303,91,15,1,525.1,633.5,619.2,467.5,558.7,581.6,643.4,495.5,569.1,364.1,703.2,658.6,595.6,540.5,490.2,568.3,370.8,487.6,617.1,669.6,97.6,62.5,48.3,72.4,59.2,51.4,51.2,56.9,56.8,16.5,69,96.4,18.8,104.2,50.8,21.5,29.8,40.8,74.2,37.2
24/10/2017,Team A  v Team E,home,Team A,Player 17,102,53.7,20.6,31,2.1,6.5,10026.4,9221.1,805.3,55.4,4103.3,3807.1,1255.3,519.3,488.4235294,286,7198.6,2394.1,4557.3,247.2,2827.7,98.3,116.2,147,117.7,749.1,79,663.4,6.8,56.2,7.9,3.8,21.4,3.2,286,15,271,0,0,2.8,0.7,8.7,,40,13,30,33.5,5,16,61,270,280,90,12,2,494.3,584.6,623,345,494.5,568.8,506.6,500.4,567.6,346.2,582,516,549.7,410.3,417.4,572.1,448.6,379.7,511.3,608.3,91.6,98.4,43.6,5.8,37.2,48.1,17.7,99.7,49.5,3.3,45.6,37.5,42.4,20.6,53.4,29.3,42.4,0,15.9,23.1
24/10/2017,Team A  v Team E,home,Team A,Player 13,68,37.6,13.8,22.3,1.4,4.1,7852.8,7024.4,828.4,28.9,2420.4,3335.7,1239.4,585.6,752.5529412,242.8,5902.5,2136.7,3545.7,220.1,1950.4,115.5,154.8,159,157.2,817.2,348.6,464.1,4.6,11.2,12.2,25.3,20.8,3.3,242.8,97.8,145.1,0,0,3.6,7.1,6.5,,44,12,42,31.1,0,16,60,199,197,59,7,0,536,651.4,670.1,396.2,581.6,647.8,644.2,516,568.4,408.4,639.4,710,571.7,311.6,0,0,0,0,0,0,89.9,124.1,23.1,15.5,78.6,77.9,46.4,98.9,40.3,14.8,57.9,105.7,42.4,13.1,0,0,0,0,0,0
24/10/2017,Team A  v Team E,home,Team A,Player 1,15,8,2.6,4.9,0.5,1.2,1944.2,1691.1,253.1,5.5,584,698.9,402.8,221.9,641.3461538,31.2,1363.3,458.6,815.4,89.4,580.9,129.6,176.4,166.4,178.8,245.4,91.7,132,21.7,7.7,16.9,35.3,26.9,43.4,31.2,21.1,10.1,0,0,2.1,8.1,2.1,,10,2,11,28.2,0,3,17,41,51,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445.2,711.3,787.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.6,92.9,70.5
24/10/2017,Team A  v Team E,home,Team A,Player 14,102,53.7,20.6,31,2.1,6.5,10933.7,10035.4,898.3,57.8,4044.3,4381.7,1551.5,687.3,564.0119048,211.1,7843.2,2827.6,4752.9,262.7,3090.5,107.2,137.3,153.3,125.1,886.4,317.3,568.2,0.9,11.9,8.8,15.4,18.3,0.4,207,65.4,141.6,0,4.1,2.1,3.2,4.6,,48,10,45,32.4,4,23,69,229,271,71,11,2,548.3,684.5,657.5,426.9,585.3,621.4,611.7,513,580.4,309.6,639.7,648.6,618.8,498.7,463.5,520.3,297.7,434.8,569.7,703.2,96.4,78.2,37.2,23.1,27.8,26.7,68.5,75.1,43.8,19.7,17.8,115.1,36.2,44.6,28.8,30.3,29.8,19.7,18.3,61.4
24/10/2017,Team A  v Team E,home,Team A,Player 20,102,53.7,20.6,31,2.1,6.5,11766.2,10854.7,911.4,40.5,3851.6,4959.9,2002.8,702.1,532.0769231,209.3,8553,2890.6,5345.1,317.3,3213.2,115.4,140.3,172.4,151.1,882.4,113.1,738.7,30.6,29,8.9,5.5,23.8,14.6,202.8,14.7,188.1,0,6.5,2.1,0.7,6.1,,49,10,43,34.6,2,14,79,305,331,90,14,0,592.6,707,670.9,480.4,611.2,652.8,602.1,512,607.5,395.2,657.8,631.1,630.8,553.6,472.1,629.2,401.6,468.9,700.5,788.9,90.1,99.7,21.2,39.6,57.2,48.9,52.3,60.8,45.1,4.8,35.1,58.5,28.2,50.1,31,37.9,14.1,20.4,18.1,98.1
24/10/2017,Team A  v Team E,home,Team A,Player 10,102,53.7,20.6,31,2.1,6.5,10505.5,9953.2,552.3,45.4,4261.3,4340.2,1306.2,389.2,417.312,163.1,7341.6,2415.3,4644.1,282.3,3163.8,103,117.2,149.8,134.4,531.4,36.7,494.7,0,20.8,5.4,1.8,16,,163.1,0,163.1,0,0,1.6,,5.3,,29,8,25,32.4,0,13,60,254,277,76,13,1,519.9,624.7,654.1,353.6,522.7,543.4,532.4,486.3,571.9,392.5,590.9,586.5,554.2,446.5,444.6,578.5,405.7,413.3,585.9,697.8,34.2,77.3,8.8,25.5,29.7,16.1,11.2,40.1,72.5,0,45.3,34.7,18.1,46.4,24.7,10.8,0.9,0,8,47.8
24/10/2017,Team A  v Team E,home,Team A,Player 4,50,25.7,10.2,14.3,1.2,2.4,5529.3,5163,366.3,24.3,1879.1,2348.6,910.9,264.4,492.5228571,101.8,4023.4,1478.7,2364.4,180.3,1505.9,110.6,145,165.3,150.3,363.9,60.5,289.3,14.1,2.4,7.3,5.9,20.2,11.8,101.8,1.7,100.1,0,0,2,0.2,7,,15,3,16,31.8,1,8,37,130,142,33,4,3,505.2,705.4,617.7,462.8,568.7,603.7,633.8,484,600.9,347.1,0,0,0,0,0,0,0,0,0,0,63.4,91.5,5.6,24.1,5.8,30.7,45,57.5,39.6,3,0,0,0,0,0,0,0,0,0,0
24/10/2017,Team A  v Team E,home,Team A,Player 12,33,15.9,6.7,8.6,0.7,2.4,4163.8,3649.8,513.9,16.5,1043.2,1644.8,945.4,452.6,660.9357143,61.3,2984,1224.9,1639.2,119.8,1179.8,126.2,182.8,190.6,171.1,505.1,199,283.5,22.7,8.8,15.6,29.7,33,32.4,61.3,28.1,30.6,2.6,0,1.9,4.2,3.6,3.7,27,4,27,27.3,0,10,21,103,100,33,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,157.4,652,700.2,430,603.6,764.5,856.1,0,0,0,0,0,0,0,0,0,0,0,0,0,79.6,59.7,103.4,38.6,87.2,79.6,65.9
24/10/2017,Team A  v Team E,home,Team A,Player 6,102,53.7,20.6,31,2.1,6.5,11901.7,10523.4,1378.3,39.4,4176.1,4431.8,1876.1,911.4,785.3575,466.9,8443.2,3574.5,4528.5,340.3,3458.5,116.7,173.5,146.1,162,1357.2,874.6,439.1,43.5,21.1,13.5,42.5,14.2,20.7,466,366,76.9,23.2,0.9,4.6,17.8,2.5,11,67,24,55,38.4,4,14,59,210,204,80,17,0,499.3,691.3,625.1,473.1,564.1,636.8,626.5,534.8,599.5,507.2,704.3,613.2,727.8,472.8,529.2,649.7,450.4,494.4,704.9,797.2,52.3,119.6,71.1,32.1,38.1,101,71.5,70,32.2,49.3,135,59.7,130.8,72.2,9.8,96.1,38.7,82.9,81,35.1
24/10/2017,Team A  v Team E,home,Team A,Player 16,86,45.4,17.8,25.9,1.7,5.3,9279.4,8570.6,708.8,38,3345.6,3657.9,1529.1,558.2,228.4705882,150.6,6524.7,2794.1,3536,194.6,2754.7,107.9,157,136.5,114.5,693.2,511,178.3,3.9,15.5,8.2,28.7,6.9,2.3,150.6,125.4,25.2,0,0,1.8,7,1,,42,9,37,30.4,0,23,74,206,237,71,15,1,500.7,612,639,519.2,583.3,602.9,608.9,533,545.4,428.1,587.4,594.1,549.5,573.3,506.4,582.3,262.8,50.9,0,0,43.6,86.7,72.5,39.3,2.9,46.8,49.8,91.8,7.7,25.5,51.2,88.7,37.2,14.1,0,32.1,18.9,0,0,0
24/10/2017,Team A  v Team E,home,Team A,Player 3,102,53.7,20.6,31,2.1,6.5,9940.5,9293.7,646.8,60.7,3804.2,4249.4,1179.4,437.8,417.075,208.9,7142.2,2338.6,4494.4,309.2,2798.3,97.5,113.5,145,147.2,633.2,61.2,555.2,16.8,13.6,6.3,3,17.9,8,208.9,10.1,198.8,0,0,2,0.5,6.4,,35,8,25,34.9,2,15,70,260,287,75,20,0,526.8,596.2,563.5,403.3,518.3,540.1,502.6,473.8,526.8,349.6,594.1,567.5,515.2,402.2,380.2,536.2,351.4,465.7,577,549.9,63.9,82.2,44.6,41.2,26.8,30.2,18.9,28.7,50.2,11.9,40,57.4,30.9,0,31.5,12.3,0,3.2,53,19.6
24/10/2017,Team A  v Team E,home,Team A,Player 25,51,27.5,10.3,16.3,1,4.1,5810.4,5413.9,396.5,20.6,1971.8,2356.8,1064.7,359.6,395.05,36.9,4417.8,1561.2,2730.7,125.9,1392.6,113.9,151.6,167.5,125.9,392.4,157.2,234.3,1,4.1,7.8,15.3,14.4,1,36.9,19,17.9,0,0,0.7,1.8,1.1,,23,2,22,29.2,0,8,35,109,146,35,4,0,0,0,0,0,0,0,0,0,0,0,576.8,693.7,648.7,501.4,480.3,620.4,341.2,530.3,693.5,724.2,0,0,0,0,0,0,0,0,0,0,37.4,75.6,60.7,48.9,13.8,23.2,20.2,16.9,67.2,32.7
27/10/2017,Team J  v Team A,away,Team A,Player 17,96,52.3,30.5,18.1,3.7,16.3,9730.4,9145.1,585.4,57.5,3539.3,3838.7,1709.5,408.2,488.4235294,177.2,7262.4,3830.2,2838.5,593.7,2468.1,101.4,125.6,156.8,160.5,544.3,126,303,115.3,41.1,6.1,4.1,16.7,31.2,169,19.9,109.5,39.6,8.2,1.8,0.7,6,10.7,34,8,24,34.8,1,19,69,295,330,79,12,1,632,585.6,534.6,537.8,479.1,513.7,508.9,512.6,600.8,96.9,546,518.4,602.6,469.2,319.1,148.1,527.4,611.2,413.1,573.3,30.4,8.8,16.6,38.6,21,49.9,12.2,43.5,49.2,0,46.6,3.2,61.2,21.8,7,3.3,43.9,85.4,20.6,22.1
27/10/2017,Team J  v Team A,away,Team A,Player 13,90,50.3,29.8,17.2,3.3,16.3,10832.3,9730.9,1101.3,33.8,3307.8,4247.4,2141.9,841.3,752.5529412,260,8072.1,4835.7,2712.6,523.8,2760.1,120.4,162.3,157.7,158.7,1075.5,782.6,236,56.9,25.8,12.2,26.3,13.7,17.2,260,243.2,13.2,3.6,0,2.9,8.2,0.8,1.1,60,15,52,34.3,4,13,82,264,298,80,12,2,706.4,670,655.6,641.4,519,526.4,664.2,680.3,654.4,115.7,627.8,673.4,624.8,713.3,436.3,181.7,594.1,688.2,459.4,0,126.1,35.2,78.6,83.3,29.9,30.5,130.6,48.8,61.5,15.2,39.2,37.7,63,65.5,12.9,0,49.2,99.8,94.3,0
27/10/2017,Team J  v Team A,away,Team A,Player 1,96,52.3,30.5,18.1,3.7,16.3,10814.4,9867,947.4,34.2,3650.5,4204.8,1977.4,759.6,641.3461538,187.8,7905.9,4702.5,2586.7,616.7,2908.5,112.6,154.2,142.9,166.7,926.4,527.6,297.2,101.6,21,9.9,17.3,16.4,27.5,185.5,69.8,73.3,42.4,2.3,2,2.3,4,11.5,54,10,49,30.8,1,19,95,232,256,106,20,2,658.5,749.6,557.3,570.1,502.7,485.4,608.6,675.4,571.4,71.2,626.7,615.3,534.5,601.4,426.7,211.5,533.1,642.5,581.8,590.7,42,78.8,12.5,88.7,35,36.9,94.2,68.7,21.4,12,29.2,44.3,29.6,53.1,19.3,15.4,36.8,109.9,55.9,63.6
27/10/2017,Team J  v Team A,away,Team A,Player 14,96,52.3,30.5,18.1,3.7,16.3,10782.5,9926.4,856.1,39.1,3986.6,4451.9,1448.9,581.6,564.0119048,274.5,7620.8,4291.9,2793.5,535.5,3161.7,112.3,140.7,154.3,144.7,850.8,478.1,315.4,57.3,5.2,8.9,15.7,17.4,15.5,274.5,168.6,89.7,16.2,0,2.9,5.5,5,4.4,33,9,27,33.3,2,6,73,232,289,58,11,0,713.7,646.8,620.2,642.9,536.7,543.4,551.6,627,627.1,112.7,627.3,623.4,565.3,612.8,426.6,182.8,502.5,597.9,560.3,461.4,83.2,54.2,73.1,95.5,41,26.6,50.9,27.4,102.2,19.4,11.3,66.3,49.5,37.2,0,18.3,8.6,52.1,35.4,4
27/10/2017,Team J  v Team A,away,Team A,Player 20,20,10,5.6,3.7,0.7,2.5,2291,2095,196.1,11.2,671.2,948.5,464.1,152.7,532.0769231,43.4,1667.1,850.5,697.1,119.5,624,114.5,151.9,188.4,170.7,195.8,73.9,103.9,18.1,0.2,9.8,13.2,28.1,25.9,43.4,15.3,23.5,4.6,0,2.2,2.7,6.4,6.6,11,3,11,30.5,0,2,17,45,54,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,556.5,615.8,498.8,617.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.1,19.4,37.2,72.3
27/10/2017,Team J  v Team A,away,Team A,Player 10,96,52.3,30.5,18.1,3.7,16.3,10236.1,9667.4,568.8,40.6,3829.6,3930.4,1866.7,493.4,417.312,75.3,7524.9,3972.8,2944,608.1,2711.2,106.6,130.3,162.7,164.4,541.4,155.9,308.2,77.3,27.4,5.9,5.1,17,20.9,75.3,14.5,49.8,11,0,0.8,0.5,2.8,3,39,6,34,28.2,1,11,70,243,254,86,14,0,689.1,646.8,584,557.9,505.3,529.4,558.7,512.4,590.5,116.4,567,549.6,587.5,569.7,351.1,182,509.2,597.1,465.3,567.2,20.9,24.4,25,33.4,10.6,39.6,63.6,14.4,20.2,0.9,58.1,9.6,75.7,42.2,2.1,0,56,30.2,25.5,16.4
27/10/2017,Team J  v Team A,away,Team A,Player 4,5,1.8,0.7,0.7,0.4,0,618.1,528.7,89.4,2.4,196.8,213.2,116.2,72,492.5228571,17.4,343.3,162,110.6,70.7,274.7,123.6,231.4,158,176.8,85.4,65.8,7.9,11.7,4,17.9,94,11.3,29.2,17.4,17.4,0,0,0,3.5,24.9,,,4,1,4,27.8,0,1,4,16,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,617.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.4
27/10/2017,Team J  v Team A,away,Team A,Player 21,21,10.4,5.7,3.8,0.8,2.5,2585.6,2190.6,395,8.3,835.6,833.7,513.1,319.6,408.6555556,75.4,1773.9,1005.8,642.1,126,811.7,123.1,176.5,169,157.5,386.3,220.3,145.8,20.1,8.7,18.8,38.6,38.4,25.1,75.4,32.3,43.1,0,0,3.6,5.7,11.3,,22,3,22,31.2,2,6,12,56,63,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.4,583.9,677.5,609.5,610.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3,148.3,86.9,56.6,84
27/10/2017,Team J  v Team A,away,Team A,Player 12,74,42,24.8,14.3,2.9,13.8,9740.5,8640.6,1099.9,24.4,2466.3,3892.1,2257.7,874.2,660.9357143,225.7,7333.1,4414.3,2403.6,515.2,2407.4,131.6,178,168.1,177.7,1088.4,736.9,303.2,48.3,11.6,14.9,29.7,21.2,16.7,225.7,176.4,40.4,8.8,0,3,7.1,2.8,3,60,14,53,29.5,1,19,78,211,245,75,15,0,783.8,776.9,735.9,633.1,619.1,561.2,668.7,703.6,729,99.7,718.9,652.2,683.5,735,552.4,87.6,0,0,0,0,79.4,63.8,104,84.9,80.3,14.2,152.3,99,78.9,4.5,47.9,80.8,33.9,124.2,51.8,0,0,0,0,0
27/10/2017,Team J  v Team A,away,Team A,Player 9,96,52.3,30.5,18.1,3.7,16.3,11109,9890.5,1218.5,29.4,3750.6,4331,1779.6,883.5,651.3054054,335,8065,4485,2981.2,598.8,3044,115.7,147,164.7,161.8,1200.7,738.6,408.1,54,17.7,12.7,24.2,22.5,14.6,335,271.7,56.9,6.4,0,3.5,8.9,3.1,1.7,75,18,58,36.4,8,30,87,240,269,74,24,4,739.2,716.1,654.7,580.6,480,565.7,695.2,748.5,639.1,75.4,593.1,622.8,523.1,575.1,382.6,275.9,569.6,606.2,522.6,543.6,112.6,84,84.3,21.7,58.5,89,102.3,110.9,110.9,0,21.2,59.7,26.7,58.6,15.6,9.1,95.6,73,57.6,27.2
27/10/2017,Team J  v Team A,away,Team A,Player 6,96,52.3,30.5,18.1,3.7,16.3,11619.7,10375.1,1244.7,42.3,3776.1,4620.2,1936.5,828.1,785.3575,416.5,8309.3,5095.2,2591,623.1,3310.5,121,167.1,143.1,168.4,1203.4,853.7,260.3,89.4,41.2,13,28,14.4,24.2,395.5,317.9,74.3,3.4,21,4.3,10.4,4.1,0.9,57,19,48,36.2,4,16,67,237,248,75,14,3,690.8,656.7,627,667.3,537.2,599.1,671.1,661.5,589.8,113.5,726.5,669,660.5,676.1,445.8,208.9,601.7,556.2,616,645,66.2,23.1,27.4,99.4,47.1,67.3,70.9,40.3,80.5,52.8,43.4,98.9,48.5,54.4,24.2,30.4,68.3,58.5,92.6,150.5
27/10/2017,Team J  v Team A,away,Team A,Player 3,75,42,24.8,14.3,2.9,13.8,7467.1,7143.3,323.8,38.2,2773.7,3076.2,1255.1,323.8,417.075,0,5646.4,3047.5,2171.2,427.7,1820.6,99.6,122.9,151.8,147.5,308.9,99.3,187.2,22.4,14.8,4.3,4,13.1,7.7,0,0,0,0,0,,,,,19,0,19,25.1,0,6,65,197,214,63,8,1,635.9,605.9,554,531.2,454.3,544,529,540.6,555.9,89.8,477.5,522.8,567,448,346.1,65.1,0,0,0,0,35.1,19.4,10.5,26.2,9.5,12.4,30.8,9.6,8.6,0,27.3,24.8,77.1,20.3,8.3,3.9,0,0,0,0
27/10/2017,Team J  v Team A,away,Team A,Player 25,96,52.3,30.5,18.1,3.7,16.3,11257.3,10705.9,551.4,35,3466.9,4860.4,2343.7,454.9,395.05,96.5,8526.1,4985.8,2971.2,569.2,2731.1,117.3,163.5,164.2,153.8,542.7,235.1,297.5,10.1,8.7,5.7,7.7,16.4,2.7,96.5,44,51.6,0.8,0,1,1.4,2.9,0.2,26,5,28,31.8,1,12,50,254,268,79,9,2,781,746.4,673.9,550.5,482.1,532.7,635.2,666.3,672.8,77.9,650.7,634.8,641.2,631.1,424.3,151.2,583.9,682.8,524.4,514.2,46.2,51.6,34.8,11.1,14.2,7,41.6,52.1,51.5,0,3,1.2,88.1,7.2,0.9,0,33.5,32.1,68.4,6.9
04/11/2017,Team A  v Team U,home,Team A,Player 23,102,59.8,37.4,20.9,1.6,27.9,10427.3,9905.4,521.9,59,3815.7,4636.7,1393.9,359.7,295.7384615,162.2,8098.3,4516.9,3343.4,238,2328.9,102.2,120.8,160,148.8,514,46.8,451.9,15.2,7.9,5.1,1.3,21.6,9.5,162.2,9,147.7,5.5,0,1.6,0.2,7.1,3.4,33,9,24,33.9,1,15,67,319,303,89,14,0,491.6,610.6,622.9,493.7,601.1,415.3,636.8,311.1,502.3,530.9,584.4,611.4,513.4,468.2,298.1,478.6,546.1,594.8,457.6,658.5,22.7,17.7,51.4,38.5,35.5,20.1,48.8,20.4,9.8,9.2,38.2,36.1,44.4,21.7,18.5,14.8,5.4,52.5,5.3,10.9
04/11/2017,Team A  v Team U,home,Team A,Player 13,66,42.9,26.3,15.3,1.3,21.2,8116.7,7387.2,729.4,20.1,2440.7,3532.9,1393.5,629.4,752.5529412,100,6564.3,3861.6,2475.2,227.4,1552.3,123,146.8,161.8,174.9,715.6,355.4,308,52.2,13.8,11.1,13.5,20.1,40.2,100,43,52.7,4.3,0,1.5,1.6,3.4,3.3,43,5,46,30.3,2,15,64,192,224,64,11,0,613.4,714.3,667.5,570.6,656.6,537,703.9,437.7,601.6,599,688.2,677.7,586.3,62.6,0,0,0,0,0,0,51.6,29.5,80.1,63.9,65.3,86.3,57.9,23.1,98.4,28,83.9,39.5,21.9,0,0,0,0,0,0,0
04/11/2017,Team A  v Team U,home,Team A,Player 1,66,42.9,26.3,15.3,1.3,21.2,7828.7,7136.1,692.6,27.7,2372.9,3343.4,1392.1,575.9,641.3461538,116.7,6296.2,3658.1,2413,225.1,1532.4,118.6,139.1,157.7,173.2,659.2,379,226.2,54,33.3,10.5,14.4,14.8,41.5,101.8,49.7,16.6,35.6,14.9,1.8,1.9,1.1,27.4,38,6,33,31.1,2,11,61,189,194,68,16,0,594.9,647,685,554.8,675.4,507.6,671.1,386.2,561.5,568,573.3,723.4,623.4,57.1,0,0,0,0,0,0,80.7,42,45,12.5,36.7,90.7,84,8.9,81.6,63.1,32,50,65.2,0,0,0,0,0,0,0
04/11/2017,Team A  v Team U,home,Team A,Player 14,102,59.8,37.4,20.9,1.6,27.9,11320.1,10562.1,758,49.1,3895,4832.2,1785.8,541.9,564.0119048,216.1,8478.2,4979.7,3254.6,243.8,2841.8,111,133.1,155.7,152.4,749.4,349.9,369.6,29.8,8.6,7.4,9.4,17.7,18.6,216.1,109,104.2,3,0,2.1,2.9,5,1.9,42,11,30,34.8,2,13,79,281,293,72,9,4,599.3,718.2,680,569.4,628.6,492,691.8,400.5,548.2,592.8,597,667.1,586.5,395.3,307.4,507,570.7,615.2,428.6,724.6,15.5,29,39.5,59.1,28.5,30.9,80.6,26.1,32.8,61.2,30.8,65.3,71.6,16.8,21.6,5.4,31.7,51.2,27.4,33
04/11/2017,Team A  v Team U,home,Team A,Player 20,93,56.2,34.6,20.1,1.5,26,11194.9,10329.8,865.1,33.2,3421.3,4721.1,2154.2,720.3,532.0769231,144.8,8901.1,5100.6,3495.3,305.3,2293.7,120.4,147.4,173.9,203.5,862.4,365.3,477.4,19.7,2.7,9.3,10.6,23.8,13.1,144.8,62.8,76.3,5.7,0,1.6,1.8,3.8,3.8,46,6,46,29.3,2,13,83,265,291,74,14,2,608.3,696.1,702.7,643.1,712.1,539.1,741.2,387.5,588.4,655.6,670.4,707.7,621,473,300.8,562.8,596.2,660,328.9,0,16.2,29,49.1,28.9,60.5,43.4,48.8,30.2,57.6,67.3,31,87.8,104.9,20.1,16.6,80.7,0,90.1,2.8,0
